student_id,student_name,semester,subject_code,subject_name,faculty_id,date,class_start_time,class_end_time,time_in,time_out,status,late_entry,is_exam_week,remarks
ST1070,Student_70,4,AI401,Artificial Intelligence,F103,2025-02-25,09:00,10:00,09:00,10:00,1,0,1,On time
ST1205,Student_205,4,BD403,Big Data Analytics,F105,2025-07-02,09:00,10:00,09:00,10:00,1,0,0,On time
ST1311,Student_311,4,DS301,Data Science,F101,2025-08-11,09:00,10:00,09:00,10:00,1,0,0,On time
ST1445,Student_445,4,AI401,Artificial Intelligence,F103,2025-05-06,09:00,10:00,09:00,10:00,1,0,0,On time
ST1359,Student_359,6,BD403,Big Data Analytics,F105,2025-07-05,09:00,10:00,09:00,10:00,1,0,0,On time
ST1500,Student_500,4,BD403,Big Data Analytics,F105,2025-03-19,09:00,10:00,09:00,10:00,1,0,0,On time
ST1337,Student_337,3,DS301,Data Science,F101,2025-02-10,09:00,10:00,09:00,10:00,1,0,0,On time
ST1144,Student_144,5,BD403,Big Data Analytics,F105,2025-02-06,09:00,10:00,,,0,0,0,Absent
ST1105,Student_105,4,DL402,Deep Learning,F104,2025-06-20,09:00,10:00,,,0,0,1,Absent
ST1112,Student_112,6,AI401,Artificial Intelligence,F103,2025-01-21,09:00,10:00,09:15,10:00,1,1,0,Late
ST1166,Student_166,6,DL402,Deep Learning,F104,2025-02-12,09:00,10:00,,,0,0,0,Absent
ST1393,Student_393,6,ML302,Machine Learning,F102,2025-04-15,09:00,10:00,09:00,10:00,1,0,0,On time
ST1057,Student_57,5,DS301,Data Science,F101,2025-04-23,09:00,10:00,09:00,10:00,1,0,1,On time
ST1453,Student_453,3,DL402,Deep Learning,F104,2025-04-23,09:00,10:00,09:04,10:00,1,1,1,Late
ST1396,Student_396,3,DL402,Deep Learning,F104,2025-07-19,09:00,10:00,09:00,10:00,1,0,0,On time
ST1297,Student_297,4,BD403,Big Data Analytics,F105,2025-06-26,09:00,10:00,09:00,10:00,1,0,0,On time
ST1493,Student_493,6,BD403,Big Data Analytics,F105,2025-07-24,09:00,10:00,09:00,10:00,1,0,0,On time
ST1458,Student_458,4,DS301,Data Science,F101,2025-05-15,09:00,10:00,09:00,10:00,1,0,0,On time
ST1078,Student_78,6,BD403,Big Data Analytics,F105,2025-06-20,09:00,10:00,09:00,10:00,1,0,1,On time
ST1481,Student_481,5,DL402,Deep Learning,F104,2025-01-11,09:00,10:00,09:10,10:00,1,1,0,Late
ST1196,Student_196,5,DL402,Deep Learning,F104,2025-05-31,09:00,10:00,09:00,10:00,1,0,0,On time
ST1310,Student_310,4,BD403,Big Data Analytics,F105,2025-01-15,09:00,10:00,09:00,10:00,1,0,0,On time
ST1423,Student_423,6,ML302,Machine Learning,F102,2025-05-28,09:00,10:00,,,0,0,0,Absent
ST1211,Student_211,6,BD403,Big Data Analytics,F105,2025-03-13,09:00,10:00,09:00,10:00,1,0,0,On time
ST1128,Student_128,3,DL402,Deep Learning,F104,2025-05-07,09:00,10:00,09:07,10:00,1,1,0,Late
ST1294,Student_294,6,DL402,Deep Learning,F104,2025-04-22,09:00,10:00,,,0,0,1,Absent
ST1109,Student_109,6,AI401,Artificial Intelligence,F103,2025-07-12,09:00,10:00,,,0,0,0,Absent
ST1105,Student_105,4,ML302,Machine Learning,F102,2025-07-14,09:00,10:00,,,0,0,0,Absent
ST1207,Student_207,5,ML302,Machine Learning,F102,2025-08-27,09:00,10:00,09:08,10:00,1,1,0,Late
ST1045,Student_45,6,AI401,Artificial Intelligence,F103,2025-03-01,09:00,10:00,09:00,10:00,1,0,0,On time
ST1056,Student_56,4,ML302,Machine Learning,F102,2025-09-01,09:00,10:00,09:00,10:00,1,0,0,On time
ST1236,Student_236,4,DS301,Data Science,F101,2025-04-15,09:00,10:00,09:00,10:00,1,0,0,On time
ST1149,Student_149,3,DL402,Deep Learning,F104,2025-05-15,09:00,10:00,09:00,10:00,1,0,0,On time
ST1354,Student_354,5,DL402,Deep Learning,F104,2025-07-17,09:00,10:00,,,0,0,0,Absent
ST1026,Student_26,6,AI401,Artificial Intelligence,F103,2025-08-20,09:00,10:00,,,0,0,1,Absent
ST1040,Student_40,3,AI401,Artificial Intelligence,F103,2025-03-15,09:00,10:00,09:13,10:00,1,1,0,Late
ST1403,Student_403,3,DS301,Data Science,F101,2025-01-11,09:00,10:00,09:00,10:00,1,0,0,On time
ST1098,Student_98,6,DL402,Deep Learning,F104,2025-02-18,09:00,10:00,09:00,10:00,1,0,0,On time
ST1016,Student_16,5,ML302,Machine Learning,F102,2025-03-26,09:00,10:00,09:00,10:00,1,0,0,On time
ST1318,Student_318,3,DL402,Deep Learning,F104,2025-07-24,09:00,10:00,09:00,10:00,1,0,0,On time
ST1257,Student_257,4,ML302,Machine Learning,F102,2025-03-01,09:00,10:00,,,0,0,0,Absent
ST1289,Student_289,6,BD403,Big Data Analytics,F105,2025-02-07,09:00,10:00,,,0,0,0,Absent
ST1227,Student_227,6,ML302,Machine Learning,F102,2025-01-28,09:00,10:00,09:00,10:00,1,0,0,On time
ST1495,Student_495,6,AI401,Artificial Intelligence,F103,2025-03-27,09:00,10:00,09:00,10:00,1,0,0,On time
ST1247,Student_247,4,DL402,Deep Learning,F104,2025-04-29,09:00,10:00,09:00,10:00,1,0,0,On time
ST1398,Student_398,3,BD403,Big Data Analytics,F105,2025-03-29,09:00,10:00,,,0,0,0,Absent
ST1046,Student_46,3,DS301,Data Science,F101,2025-03-17,09:00,10:00,09:00,10:00,1,0,0,On time
ST1146,Student_146,5,AI401,Artificial Intelligence,F103,2025-07-19,09:00,10:00,09:06,10:00,1,1,0,Late
ST1273,Student_273,3,BD403,Big Data Analytics,F105,2025-07-18,09:00,10:00,09:00,10:00,1,0,0,On time
ST1350,Student_350,4,BD403,Big Data Analytics,F105,2025-04-10,09:00,10:00,09:00,10:00,1,0,0,On time
ST1007,Student_7,4,BD403,Big Data Analytics,F105,2025-06-20,09:00,10:00,09:00,10:00,1,0,1,On time
ST1437,Student_437,5,ML302,Machine Learning,F102,2025-03-03,09:00,10:00,09:00,10:00,1,0,0,On time
ST1055,Student_55,6,DS301,Data Science,F101,2025-08-28,09:00,10:00,09:00,10:00,1,0,0,On time
ST1292,Student_292,5,BD403,Big Data Analytics,F105,2025-04-18,09:00,10:00,09:00,10:00,1,0,0,On time
ST1330,Student_330,6,BD403,Big Data Analytics,F105,2025-01-18,09:00,10:00,09:14,10:00,1,1,0,Late
ST1207,Student_207,5,AI401,Artificial Intelligence,F103,2025-05-23,09:00,10:00,09:00,10:00,1,0,0,On time
ST1438,Student_438,4,DL402,Deep Learning,F104,2025-02-26,09:00,10:00,09:12,10:00,1,1,0,Late
ST1483,Student_483,5,BD403,Big Data Analytics,F105,2025-06-11,09:00,10:00,09:00,10:00,1,0,0,On time
ST1045,Student_45,6,DL402,Deep Learning,F104,2025-07-03,09:00,10:00,09:00,10:00,1,0,0,On time
ST1087,Student_87,6,ML302,Machine Learning,F102,2025-08-08,09:00,10:00,09:08,10:00,1,1,0,Late
ST1002,Student_2,6,DS301,Data Science,F101,2025-05-09,09:00,10:00,09:00,10:00,1,0,0,On time
ST1468,Student_468,5,BD403,Big Data Analytics,F105,2025-01-17,09:00,10:00,09:00,10:00,1,0,0,On time
ST1320,Student_320,5,DL402,Deep Learning,F104,2025-06-23,09:00,10:00,,,0,0,1,Absent
ST1424,Student_424,3,DL402,Deep Learning,F104,2025-07-19,09:00,10:00,09:00,10:00,1,0,0,On time
ST1160,Student_160,3,BD403,Big Data Analytics,F105,2025-07-09,09:00,10:00,,,0,0,0,Absent
ST1093,Student_93,3,AI401,Artificial Intelligence,F103,2025-06-02,09:00,10:00,09:00,10:00,1,0,0,On time
ST1007,Student_7,4,BD403,Big Data Analytics,F105,2025-07-03,09:00,10:00,,,0,0,0,Absent
ST1044,Student_44,5,DS301,Data Science,F101,2025-04-17,09:00,10:00,,,0,0,0,Absent
ST1376,Student_376,5,DS301,Data Science,F101,2025-09-05,09:00,10:00,09:13,10:00,1,1,0,Late
ST1247,Student_247,4,BD403,Big Data Analytics,F105,2025-02-28,09:00,10:00,09:00,10:00,1,0,0,On time
ST1315,Student_315,6,DL402,Deep Learning,F104,2025-05-31,09:00,10:00,09:00,10:00,1,0,0,On time
ST1397,Student_397,6,DS301,Data Science,F101,2025-03-15,09:00,10:00,09:00,10:00,1,0,0,On time
ST1223,Student_223,6,ML302,Machine Learning,F102,2025-04-01,09:00,10:00,09:00,10:00,1,0,0,On time
ST1121,Student_121,6,BD403,Big Data Analytics,F105,2025-01-09,09:00,10:00,09:00,10:00,1,0,0,On time
ST1012,Student_12,3,DS301,Data Science,F101,2025-06-14,09:00,10:00,,,0,0,0,Absent
ST1123,Student_123,6,DL402,Deep Learning,F104,2025-01-10,09:00,10:00,09:00,10:00,1,0,0,On time
ST1411,Student_411,4,DL402,Deep Learning,F104,2025-05-20,09:00,10:00,,,0,0,0,Absent
ST1487,Student_487,4,ML302,Machine Learning,F102,2025-04-29,09:00,10:00,09:08,10:00,1,1,0,Late
ST1006,Student_6,6,AI401,Artificial Intelligence,F103,2025-03-01,09:00,10:00,09:07,10:00,1,1,0,Late
ST1478,Student_478,3,ML302,Machine Learning,F102,2025-07-12,09:00,10:00,,,0,0,0,Absent
ST1168,Student_168,6,DS301,Data Science,F101,2025-04-25,09:00,10:00,09:14,10:00,1,1,1,Late
ST1394,Student_394,5,DS301,Data Science,F101,2025-07-25,09:00,10:00,09:00,10:00,1,0,0,On time
ST1288,Student_288,3,DL402,Deep Learning,F104,2025-01-01,09:00,10:00,,,0,0,0,Absent
ST1164,Student_164,6,AI401,Artificial Intelligence,F103,2025-06-02,09:00,10:00,,,0,0,0,Absent
ST1273,Student_273,3,AI401,Artificial Intelligence,F103,2025-02-10,09:00,10:00,09:00,10:00,1,0,0,On time
ST1177,Student_177,6,AI401,Artificial Intelligence,F103,2025-01-29,09:00,10:00,09:00,10:00,1,0,0,On time
ST1284,Student_284,4,DL402,Deep Learning,F104,2025-02-15,09:00,10:00,09:00,10:00,1,0,0,On time
ST1302,Student_302,5,DS301,Data Science,F101,2025-08-29,09:00,10:00,09:00,10:00,1,0,0,On time
ST1469,Student_469,3,ML302,Machine Learning,F102,2025-04-18,09:00,10:00,09:00,10:00,1,0,0,On time
ST1483,Student_483,5,AI401,Artificial Intelligence,F103,2025-08-20,09:00,10:00,09:00,10:00,1,0,1,On time
ST1377,Student_377,3,BD403,Big Data Analytics,F105,2025-02-12,09:00,10:00,09:00,10:00,1,0,0,On time
ST1308,Student_308,5,BD403,Big Data Analytics,F105,2025-01-07,09:00,10:00,09:01,10:00,1,1,0,Late
ST1080,Student_80,3,AI401,Artificial Intelligence,F103,2025-07-21,09:00,10:00,,,0,0,0,Absent
ST1491,Student_491,3,DS301,Data Science,F101,2025-04-21,09:00,10:00,09:00,10:00,1,0,1,On time
ST1367,Student_367,6,DL402,Deep Learning,F104,2025-02-11,09:00,10:00,09:00,10:00,1,0,0,On time
ST1106,Student_106,6,AI401,Artificial Intelligence,F103,2025-06-26,09:00,10:00,09:00,10:00,1,0,0,On time
ST1495,Student_495,6,AI401,Artificial Intelligence,F103,2025-05-19,09:00,10:00,09:00,10:00,1,0,0,On time
ST1465,Student_465,4,AI401,Artificial Intelligence,F103,2025-02-10,09:00,10:00,09:00,10:00,1,0,0,On time
ST1284,Student_284,4,ML302,Machine Learning,F102,2025-07-17,09:00,10:00,09:00,10:00,1,0,0,On time
ST1309,Student_309,6,DL402,Deep Learning,F104,2025-07-14,09:00,10:00,09:13,10:00,1,1,0,Late
ST1051,Student_51,6,ML302,Machine Learning,F102,2025-05-17,09:00,10:00,09:00,10:00,1,0,0,On time
ST1356,Student_356,6,ML302,Machine Learning,F102,2025-02-24,09:00,10:00,09:00,10:00,1,0,1,On time
ST1414,Student_414,5,BD403,Big Data Analytics,F105,2025-03-28,09:00,10:00,,,0,0,0,Absent
ST1302,Student_302,5,BD403,Big Data Analytics,F105,2025-02-05,09:00,10:00,09:14,10:00,1,1,0,Late
ST1249,Student_249,6,DL402,Deep Learning,F104,2025-09-06,09:00,10:00,09:02,10:00,1,1,0,Late
ST1010,Student_10,5,DL402,Deep Learning,F104,2025-05-14,09:00,10:00,09:14,10:00,1,1,0,Late
ST1468,Student_468,5,ML302,Machine Learning,F102,2025-07-16,09:00,10:00,09:05,10:00,1,1,0,Late
ST1280,Student_280,6,ML302,Machine Learning,F102,2025-01-30,09:00,10:00,09:00,10:00,1,0,0,On time
ST1198,Student_198,6,DL402,Deep Learning,F104,2025-07-03,09:00,10:00,09:15,10:00,1,1,0,Late
ST1138,Student_138,5,DL402,Deep Learning,F104,2025-03-27,09:00,10:00,09:10,10:00,1,1,0,Late
ST1123,Student_123,6,BD403,Big Data Analytics,F105,2025-03-12,09:00,10:00,09:00,10:00,1,0,0,On time
ST1297,Student_297,4,ML302,Machine Learning,F102,2025-02-04,09:00,10:00,,,0,0,0,Absent
ST1062,Student_62,6,ML302,Machine Learning,F102,2025-08-11,09:00,10:00,09:00,10:00,1,0,0,On time
ST1328,Student_328,3,ML302,Machine Learning,F102,2025-06-13,09:00,10:00,,,0,0,0,Absent
ST1266,Student_266,6,ML302,Machine Learning,F102,2025-07-14,09:00,10:00,09:08,10:00,1,1,0,Late
ST1121,Student_121,6,DL402,Deep Learning,F104,2025-07-26,09:00,10:00,09:00,10:00,1,0,0,On time
ST1415,Student_415,6,DL402,Deep Learning,F104,2025-08-27,09:00,10:00,09:00,10:00,1,0,0,On time
ST1269,Student_269,4,DL402,Deep Learning,F104,2025-04-26,09:00,10:00,09:08,10:00,1,1,1,Late
ST1380,Student_380,6,DS301,Data Science,F101,2025-03-14,09:00,10:00,09:05,10:00,1,1,0,Late
ST1448,Student_448,3,DL402,Deep Learning,F104,2025-05-24,09:00,10:00,09:07,10:00,1,1,0,Late
ST1060,Student_60,3,DL402,Deep Learning,F104,2025-04-30,09:00,10:00,,,0,0,0,Absent
ST1260,Student_260,6,AI401,Artificial Intelligence,F103,2025-02-14,09:00,10:00,09:00,10:00,1,0,0,On time
ST1055,Student_55,6,ML302,Machine Learning,F102,2025-07-29,09:00,10:00,09:01,10:00,1,1,0,Late
ST1350,Student_350,4,DS301,Data Science,F101,2025-08-06,09:00,10:00,09:00,10:00,1,0,0,On time
ST1269,Student_269,4,AI401,Artificial Intelligence,F103,2025-06-10,09:00,10:00,09:00,10:00,1,0,0,On time
ST1417,Student_417,5,DL402,Deep Learning,F104,2025-01-18,09:00,10:00,09:00,10:00,1,0,0,On time
ST1131,Student_131,4,DL402,Deep Learning,F104,2025-07-17,09:00,10:00,09:00,10:00,1,0,0,On time
ST1442,Student_442,6,ML302,Machine Learning,F102,2025-07-01,09:00,10:00,09:00,10:00,1,0,0,On time
ST1393,Student_393,6,DS301,Data Science,F101,2025-03-31,09:00,10:00,09:00,10:00,1,0,0,On time
ST1176,Student_176,4,DS301,Data Science,F101,2025-05-10,09:00,10:00,09:00,10:00,1,0,0,On time
ST1327,Student_327,6,AI401,Artificial Intelligence,F103,2025-03-14,09:00,10:00,09:00,10:00,1,0,0,On time
ST1365,Student_365,5,BD403,Big Data Analytics,F105,2025-04-23,09:00,10:00,09:00,10:00,1,0,1,On time
ST1231,Student_231,4,DL402,Deep Learning,F104,2025-03-27,09:00,10:00,09:00,10:00,1,0,0,On time
ST1053,Student_53,6,DL402,Deep Learning,F104,2025-02-25,09:00,10:00,,,0,0,1,Absent
ST1010,Student_10,5,DL402,Deep Learning,F104,2025-08-26,09:00,10:00,09:00,10:00,1,0,0,On time
ST1002,Student_2,6,DL402,Deep Learning,F104,2025-07-10,09:00,10:00,09:00,10:00,1,0,0,On time
ST1111,Student_111,5,BD403,Big Data Analytics,F105,2025-04-08,09:00,10:00,09:00,10:00,1,0,0,On time
ST1234,Student_234,6,DL402,Deep Learning,F104,2025-01-13,09:00,10:00,09:00,10:00,1,0,0,On time
ST1004,Student_4,4,DS301,Data Science,F101,2025-07-18,09:00,10:00,09:08,10:00,1,1,0,Late
ST1171,Student_171,3,ML302,Machine Learning,F102,2025-06-07,09:00,10:00,09:00,10:00,1,0,0,On time
ST1437,Student_437,5,AI401,Artificial Intelligence,F103,2025-04-23,09:00,10:00,,,0,0,1,Absent
ST1038,Student_38,6,BD403,Big Data Analytics,F105,2025-01-17,09:00,10:00,09:00,10:00,1,0,0,On time
ST1165,Student_165,4,ML302,Machine Learning,F102,2025-07-18,09:00,10:00,09:00,10:00,1,0,0,On time
ST1250,Student_250,3,DL402,Deep Learning,F104,2025-06-16,09:00,10:00,09:00,10:00,1,0,0,On time
ST1441,Student_441,6,ML302,Machine Learning,F102,2025-05-12,09:00,10:00,09:00,10:00,1,0,0,On time
ST1454,Student_454,5,DL402,Deep Learning,F104,2025-01-22,09:00,10:00,09:00,10:00,1,0,0,On time
ST1468,Student_468,5,DL402,Deep Learning,F104,2025-03-05,09:00,10:00,09:00,10:00,1,0,0,On time
ST1185,Student_185,5,AI401,Artificial Intelligence,F103,2025-04-10,09:00,10:00,09:00,10:00,1,0,0,On time
ST1170,Student_170,4,ML302,Machine Learning,F102,2025-03-03,09:00,10:00,09:11,10:00,1,1,0,Late
ST1434,Student_434,4,BD403,Big Data Analytics,F105,2025-08-05,09:00,10:00,09:00,10:00,1,0,0,On time
ST1233,Student_233,4,ML302,Machine Learning,F102,2025-04-09,09:00,10:00,09:00,10:00,1,0,0,On time
ST1297,Student_297,4,ML302,Machine Learning,F102,2025-04-04,09:00,10:00,09:00,10:00,1,0,0,On time
ST1027,Student_27,4,DS301,Data Science,F101,2025-08-20,09:00,10:00,09:00,10:00,1,0,1,On time
ST1232,Student_232,5,AI401,Artificial Intelligence,F103,2025-03-25,09:00,10:00,,,0,0,0,Absent
ST1409,Student_409,6,ML302,Machine Learning,F102,2025-04-07,09:00,10:00,09:00,10:00,1,0,0,On time
ST1161,Student_161,6,ML302,Machine Learning,F102,2025-06-03,09:00,10:00,,,0,0,0,Absent
ST1337,Student_337,3,DS301,Data Science,F101,2025-07-05,09:00,10:00,,,0,0,0,Absent
ST1243,Student_243,6,DS301,Data Science,F101,2025-02-24,09:00,10:00,09:00,10:00,1,0,1,On time
ST1043,Student_43,5,AI401,Artificial Intelligence,F103,2025-05-13,09:00,10:00,09:00,10:00,1,0,0,On time
ST1325,Student_325,3,DL402,Deep Learning,F104,2025-03-29,09:00,10:00,09:03,10:00,1,1,0,Late
ST1080,Student_80,3,DL402,Deep Learning,F104,2025-07-16,09:00,10:00,09:00,10:00,1,0,0,On time
ST1215,Student_215,6,BD403,Big Data Analytics,F105,2025-03-13,09:00,10:00,09:00,10:00,1,0,0,On time
ST1034,Student_34,3,DS301,Data Science,F101,2025-03-24,09:00,10:00,09:00,10:00,1,0,0,On time
ST1468,Student_468,5,DS301,Data Science,F101,2025-05-07,09:00,10:00,,,0,0,0,Absent
ST1006,Student_6,6,DL402,Deep Learning,F104,2025-05-31,09:00,10:00,09:00,10:00,1,0,0,On time
ST1472,Student_472,5,ML302,Machine Learning,F102,2025-04-15,09:00,10:00,09:13,10:00,1,1,0,Late
ST1391,Student_391,6,DL402,Deep Learning,F104,2025-05-09,09:00,10:00,09:00,10:00,1,0,0,On time
ST1335,Student_335,3,AI401,Artificial Intelligence,F103,2025-05-27,09:00,10:00,09:08,10:00,1,1,0,Late
ST1384,Student_384,5,ML302,Machine Learning,F102,2025-05-07,09:00,10:00,09:00,10:00,1,0,0,On time
ST1384,Student_384,5,ML302,Machine Learning,F102,2025-07-08,09:00,10:00,09:00,10:00,1,0,0,On time
ST1291,Student_291,4,DL402,Deep Learning,F104,2025-02-06,09:00,10:00,,,0,0,0,Absent
ST1007,Student_7,4,DL402,Deep Learning,F104,2025-07-10,09:00,10:00,09:00,10:00,1,0,0,On time
ST1489,Student_489,3,DS301,Data Science,F101,2025-05-14,09:00,10:00,09:00,10:00,1,0,0,On time
ST1365,Student_365,5,AI401,Artificial Intelligence,F103,2025-03-05,09:00,10:00,09:00,10:00,1,0,0,On time
ST1500,Student_500,4,AI401,Artificial Intelligence,F103,2025-07-11,09:00,10:00,09:00,10:00,1,0,0,On time
ST1096,Student_96,5,DS301,Data Science,F101,2025-02-07,09:00,10:00,09:00,10:00,1,0,0,On time
ST1351,Student_351,4,ML302,Machine Learning,F102,2025-03-14,09:00,10:00,09:00,10:00,1,0,0,On time
ST1234,Student_234,6,ML302,Machine Learning,F102,2025-04-16,09:00,10:00,09:08,10:00,1,1,0,Late
ST1311,Student_311,4,BD403,Big Data Analytics,F105,2025-08-06,09:00,10:00,09:00,10:00,1,0,0,On time
ST1368,Student_368,4,ML302,Machine Learning,F102,2025-01-04,09:00,10:00,,,0,0,0,Absent
ST1493,Student_493,6,DS301,Data Science,F101,2025-04-02,09:00,10:00,09:00,10:00,1,0,0,On time
ST1350,Student_350,4,BD403,Big Data Analytics,F105,2025-07-05,09:00,10:00,09:00,10:00,1,0,0,On time
ST1178,Student_178,4,ML302,Machine Learning,F102,2025-05-21,09:00,10:00,09:00,10:00,1,0,0,On time
ST1140,Student_140,4,AI401,Artificial Intelligence,F103,2025-01-03,09:00,10:00,09:11,10:00,1,1,0,Late
ST1304,Student_304,5,BD403,Big Data Analytics,F105,2025-06-10,09:00,10:00,09:00,10:00,1,0,0,On time
ST1475,Student_475,5,DL402,Deep Learning,F104,2025-03-25,09:00,10:00,09:00,10:00,1,0,0,On time
ST1216,Student_216,6,ML302,Machine Learning,F102,2025-07-25,09:00,10:00,09:00,10:00,1,0,0,On time
ST1461,Student_461,3,ML302,Machine Learning,F102,2025-06-13,09:00,10:00,09:14,10:00,1,1,0,Late
ST1471,Student_471,3,AI401,Artificial Intelligence,F103,2025-08-02,09:00,10:00,09:00,10:00,1,0,0,On time
ST1171,Student_171,3,BD403,Big Data Analytics,F105,2025-07-30,09:00,10:00,09:00,10:00,1,0,0,On time
ST1136,Student_136,5,DS301,Data Science,F101,2025-02-25,09:00,10:00,09:00,10:00,1,0,1,On time
ST1431,Student_431,4,ML302,Machine Learning,F102,2025-09-03,09:00,10:00,09:00,10:00,1,0,0,On time
ST1126,Student_126,5,AI401,Artificial Intelligence,F103,2025-07-12,09:00,10:00,09:00,10:00,1,0,0,On time
ST1410,Student_410,4,DS301,Data Science,F101,2025-02-12,09:00,10:00,09:03,10:00,1,1,0,Late
ST1379,Student_379,6,AI401,Artificial Intelligence,F103,2025-02-11,09:00,10:00,09:07,10:00,1,1,0,Late
ST1426,Student_426,6,AI401,Artificial Intelligence,F103,2025-01-23,09:00,10:00,09:00,10:00,1,0,0,On time
ST1086,Student_86,5,ML302,Machine Learning,F102,2025-05-19,09:00,10:00,09:08,10:00,1,1,0,Late
ST1350,Student_350,4,DL402,Deep Learning,F104,2025-08-15,09:00,10:00,09:00,10:00,1,0,0,On time
ST1217,Student_217,6,DS301,Data Science,F101,2025-01-23,09:00,10:00,09:00,10:00,1,0,0,On time
ST1328,Student_328,3,ML302,Machine Learning,F102,2025-03-05,09:00,10:00,09:00,10:00,1,0,0,On time
ST1229,Student_229,6,DS301,Data Science,F101,2025-03-25,09:00,10:00,,,0,0,0,Absent
ST1020,Student_20,5,AI401,Artificial Intelligence,F103,2025-01-18,09:00,10:00,09:00,10:00,1,0,0,On time
ST1048,Student_48,3,BD403,Big Data Analytics,F105,2025-05-23,09:00,10:00,,,0,0,0,Absent
ST1220,Student_220,3,DL402,Deep Learning,F104,2025-07-16,09:00,10:00,09:08,10:00,1,1,0,Late
ST1211,Student_211,6,AI401,Artificial Intelligence,F103,2025-07-28,09:00,10:00,09:00,10:00,1,0,0,On time
ST1298,Student_298,6,DL402,Deep Learning,F104,2025-01-11,09:00,10:00,09:00,10:00,1,0,0,On time
ST1464,Student_464,5,DS301,Data Science,F101,2025-01-04,09:00,10:00,09:09,10:00,1,1,0,Late
ST1308,Student_308,5,BD403,Big Data Analytics,F105,2025-08-27,09:00,10:00,09:02,10:00,1,1,0,Late
ST1420,Student_420,3,AI401,Artificial Intelligence,F103,2025-01-16,09:00,10:00,,,0,0,0,Absent
ST1419,Student_419,6,BD403,Big Data Analytics,F105,2025-02-07,09:00,10:00,09:02,10:00,1,1,0,Late
ST1428,Student_428,5,BD403,Big Data Analytics,F105,2025-04-30,09:00,10:00,09:00,10:00,1,0,0,On time
ST1404,Student_404,3,ML302,Machine Learning,F102,2025-01-11,09:00,10:00,09:00,10:00,1,0,0,On time
ST1477,Student_477,6,DL402,Deep Learning,F104,2025-08-01,09:00,10:00,09:01,10:00,1,1,0,Late
ST1314,Student_314,4,BD403,Big Data Analytics,F105,2025-05-17,09:00,10:00,09:00,10:00,1,0,0,On time
ST1475,Student_475,5,BD403,Big Data Analytics,F105,2025-04-16,09:00,10:00,09:14,10:00,1,1,0,Late
ST1154,Student_154,3,DL402,Deep Learning,F104,2025-06-07,09:00,10:00,09:11,10:00,1,1,0,Late
ST1029,Student_29,5,ML302,Machine Learning,F102,2025-04-26,09:00,10:00,09:06,10:00,1,1,1,Late
ST1488,Student_488,6,DS301,Data Science,F101,2025-03-27,09:00,10:00,09:00,10:00,1,0,0,On time
ST1323,Student_323,4,AI401,Artificial Intelligence,F103,2025-06-04,09:00,10:00,,,0,0,0,Absent
ST1257,Student_257,4,DL402,Deep Learning,F104,2025-04-26,09:00,10:00,09:00,10:00,1,0,1,On time
ST1416,Student_416,4,BD403,Big Data Analytics,F105,2025-03-31,09:00,10:00,09:00,10:00,1,0,0,On time
ST1355,Student_355,4,AI401,Artificial Intelligence,F103,2025-04-28,09:00,10:00,09:00,10:00,1,0,0,On time
ST1036,Student_36,3,ML302,Machine Learning,F102,2025-03-26,09:00,10:00,09:00,10:00,1,0,0,On time
ST1034,Student_34,3,BD403,Big Data Analytics,F105,2025-01-18,09:00,10:00,09:00,10:00,1,0,0,On time
ST1060,Student_60,3,DL402,Deep Learning,F104,2025-01-20,09:00,10:00,09:00,10:00,1,0,0,On time
ST1133,Student_133,6,AI401,Artificial Intelligence,F103,2025-05-14,09:00,10:00,09:12,10:00,1,1,0,Late
ST1432,Student_432,6,DS301,Data Science,F101,2025-08-30,09:00,10:00,09:00,10:00,1,0,0,On time
ST1484,Student_484,4,AI401,Artificial Intelligence,F103,2025-03-20,09:00,10:00,09:00,10:00,1,0,0,On time
ST1342,Student_342,4,DL402,Deep Learning,F104,2025-05-17,09:00,10:00,09:00,10:00,1,0,0,On time
ST1453,Student_453,3,DL402,Deep Learning,F104,2025-02-21,09:00,10:00,09:00,10:00,1,0,1,On time
ST1400,Student_400,5,BD403,Big Data Analytics,F105,2025-01-06,09:00,10:00,09:00,10:00,1,0,0,On time
ST1301,Student_301,6,AI401,Artificial Intelligence,F103,2025-05-17,09:00,10:00,09:00,10:00,1,0,0,On time
ST1112,Student_112,6,DS301,Data Science,F101,2025-09-06,09:00,10:00,,,0,0,0,Absent
ST1462,Student_462,5,DL402,Deep Learning,F104,2025-01-18,09:00,10:00,09:00,10:00,1,0,0,On time
ST1061,Student_61,5,BD403,Big Data Analytics,F105,2025-07-30,09:00,10:00,09:02,10:00,1,1,0,Late
ST1227,Student_227,6,BD403,Big Data Analytics,F105,2025-02-20,09:00,10:00,09:00,10:00,1,0,1,On time
ST1353,Student_353,6,ML302,Machine Learning,F102,2025-01-13,09:00,10:00,09:00,10:00,1,0,0,On time
ST1347,Student_347,5,ML302,Machine Learning,F102,2025-09-05,09:00,10:00,09:00,10:00,1,0,0,On time
ST1456,Student_456,3,DS301,Data Science,F101,2025-08-20,09:00,10:00,09:00,10:00,1,0,1,On time
ST1064,Student_64,3,DS301,Data Science,F101,2025-02-13,09:00,10:00,09:00,10:00,1,0,0,On time
ST1492,Student_492,5,AI401,Artificial Intelligence,F103,2025-04-12,09:00,10:00,09:14,10:00,1,1,0,Late
